premise,hypothesis,label,sample_index,lila_label,lila_script
"temporary help firms added 32,000 and education and health care services gained 13,000 jobs last month .","service industries such as education and health care added 46,000 jobs .",neutral,95,neutral,"jobs_s1 = 32000
jobs_s2 = 46000

jobs_s1 = None
jobs_s2 = None

if jobs_s1 is None or jobs_s2 is None:
   print(""Neutral"")
elif jobs_s1 < jobs_s2:
  print(""Entailment"")
elif jobs_s1 != jobs_s2:
  print(""Contradiction"")"
"the death toll of a fire that roared through a packed buenos aires nightclub climbed on friday to at least 175 , with more than 700 injured as young revellers stampeded to reach locked exit doors .",at least 174 had been killed and more than 410 people injured .,entailment,96,Entailment,"people_injured_s1 = 700
people_injured_s2 = 410
 
if people_injured_s1 is None or people_injured_s2 is None:
 print('neutral')

elif people_injured_s1 > people_injured_s2:
 print('Entailment')

elif people_injured_s1 != people_injured_s2:
 print('contradiction')"
"a 100-foot diameter asteroid will pass within 26,500 miles of earth , the closest-ever brush on record by a space rock , nasa astronomers said .","an asteroid with a diameter of 100 feet will pass close by earth , astronomers said .",entailment,97,Entailment,"asterd_diameter_s1 = 100
asterd_diameter_s2 = 100

if asterd_diameter_s1 is None or asterd_diameter_s2 is None:
   print('neutral')

elif asterd_diameter_s1 == asterd_diameter_s2:
   print('Entailment')

elif asterd_diameter_s1 != asterd_diameter_s2:
  print('contradiction')"
"a militant group beheaded three iraqi kurdish hostages , showing the killings in a videotape posted on a web site yesterday , while another group announced that it had kidnapped at least 15 iraqi national guardsmen .",a group claimed to have kidnapped 15 members of the iraqi national guard .,entailment,99,Entailment,"members_kidnapped_s1 = 15
members_kidnapped_s2 = 15

if members_kidnapped_s1 is None or members_kidnapped_s2 is None:
   print('neutral')

elif members_kidnapped_s1 == members_kidnapped_s2:
   print('Entailment')

elif members_kidnapped_s1 != members_kidnapped_s2:
  print('contradiction')"
"in baghdad , a car bomb exploded late sunday near a police patrol in the fashionable jadiriyah district , killing at least six people , including three police officers , and wounding 26 others .","the bomb killed six people , including three policeman .",entailment,100,Entailment,"People_killed_in_car_bomb_s1=6
Bomb_killed_s2=6
if People_killed_in_car_bomb_s1 is None or Bomb_killed_s2 is None:
    print(""neutral"")
elif People_killed_in_car_bomb_s1 == Bomb_killed_s2:
    print(""Entailment"")
elif People_killed_in_car_bomb_s1 != Bomb_killed_s2:
    print(""contradiction"")

"
"a mortar attack north of baghdad killed four iraqi national guardsmen and wounded 80 others tuesday , while a top official from a prominent charity was kidnapped in the iraqi capital .","on tuesday , a mortar attack killed four iraqi guardsmen and injured 80 north of baghdad .",entailment,102,Entailment,"guardsmen_s1=80
killed_fourguardsmen_s2=80
if guardsmen_s1 is None or killed_fourguardsmen_s2 is None:
   print('neutral')
elif guardsmen_s1 == killed_fourguardsmen_s2:
   print('Entailment')
elif guardsmen_s1 != killed_fourguardsmen_s2:
   print('contradiction')








"
"excluding those items , the company reported a net income of 79 cents per share , handily beating the estimate of 72 cents per share carried by analysts surveyed by thomson first call .",analysts surveyed by thomson first call were expecting earnings of 72 cents a share .,entailment,104,Entailment,"expected_earnings_s1 = 72
expected_earnings_s2 = 72

if expected_earnings_s1 is None or expected_earnings_s2 is None:
   print('neutral')

elif expected_earnings_s1 == expected_earnings_s2:
   print('Entailment')

elif expected_earnings_s1 != expected_earnings_s2:
  print('contradiction')"
"scientists on monday announced the discovery of a frozen , shiny red world some 8 billion miles from earth that is the most distant known object in the solar system .",a frozen world 8 billion miles from earth is believed to be the farthest known object within our solar system .,entailment,105,Entailment,"red_world_miles_from_earth_s1 = 8
red_world_miles_from_earth_s2 = 8

if red_world_miles_from_earth_s1 is None or red_world_miles_from_earth_s2 is None: 
   print(""Neutral"") 
elif red_world_miles_from_earth_s1 == red_world_miles_from_earth_s2: 
   print(""Entailment"") 
elif red_world_miles_from_earth_s1 != red_world_miles_from_earth_s2: 
   print(""Contradiction"")"
"the motion picture association of america ( mpaa ) said the civil suits would seek damages of up to $ 30,000 per film .","the law states $ 30,000 damages can be sought per film .",neutral,106,neutral,"law_states_damages_s1 = 30000
law_states_damages_s2 = 30000

law_states_damages_s1 = None
law_states_damages_s2 = None

if law_states_damages_s1 is None or law_states_damages_s2 is None:
   print(""Neutral"")
elif law_states_damages_s1 < law_states_damages_s2:
  print(""Entailment"")
elif law_states_damages_s1 != law_states_damages_s2:
  print(""Contradiction"")"
"the deal comes some two weeks after a $ 16 billion deal was reached between at & t and sbc , a top rival for qwest .",the two firms sealed the deal despite what was thought to be a higher offer from rival us carrier qwest .,neutral,108,neutral,"at_sbc_deal_s1 = 16
at_sbc_deal_s2 = None

if at_sbc_deal_s1 is None or at_sbc_deal_s2 is None:
   print('neutral')

elif at_sbc_deal_s1 == at_sbc_deal_s2:
   print('Entailment')

elif at_sbc_deal_s1 != at_sbc_deal_s2:
  print('contradiction')
"
"the sale was made to pay yukos ' us $ 27.5 billion tax bill , yuganskneftegaz was originally sold for us $ 9.4 billion to a little known company baikalfinansgroup which was later bought by the russian state-owned oil company rosneft .",yuganskneftegaz cost us $ 27.5 billion .,neutral,111,neutral,"tax_bill_s1 = None
tax_bill_s2 = 27.5

if tax_bill_s1 is None or tax_bill_s2 is None:
   print('neutral')

elif tax_bill_s1 == tax_bill_s2:
   print('Entailment')

elif tax_bill_s1 != tax_bill_s2:
  print('contradiction')"
"after his release , the clean-shaven magdy el-nashar told reporters outside his home that he had nothing to do with the july 7 transit attacks , which killed 52 people and the four bombers .",52 people and four bombers were killed on july 7 .,entailment,114,Entailment,"number_of_people_died_s1 = 52
number_of_people_died_s2 = 52

if number_of_people_died_s1 is None or number_of_people_died_s2 is None:
    print(""Neutral"")
elif number_of_people_died_s1 == number_of_people_died_s2 :
    print(""Entailment"")
elif number_of_people_died_s1 != number_of_people_died_s2 :
    print(""Contradiction"")"
"mrs. bush 's approval ratings have remained very high , above 80 % , even as her husband 's have recently dropped below 50 % .",80 % approve of mr. bush .,neutral,115,neutral,"bush_approve_rating_in_s1 = 0
bush_approve_rating_in_s1 > 80
bush_approve_rating_in_s2 = 80
bush_husband_rating_in_s1 = 50
bush_husband_rating_in_s2 = None

if bush_approve_rating_in_s1 is None or bush_approve_rating_in_s2 is None or bush_approve_rating_in_s2 > 80 or bush_husband_rating_in_s1 is None or bush_husband_rating_in_s2 is None:
    print(""neutral"")
elif bush_approve_rating_in_s1 == bush_approve_rating_in_s2 and bush_husband_rating_in_s1 == bush_husband_rating_in_s2:
    print(""Entailment"")
elif bush_approve_rating_in_s1 != bush_approve_rating_in_s2 or bush_husband_rating_in_s1 != bush_husband_rating_in_s2:
    print(""contradiction"")"
he said that `` there is evidence that cristiani was involved in the murder of the six jesuit priests '' which occurred on 16 november in san salvador .,cristiani is accused of the assassination of six jesuits .,entailment,116,Entailment,"murder_accused_s1 = 6
murder_accused_s2 = 6

if murder_accused_s1 is None or murder_accused_s2 is None:
   print('neutral')

elif murder_accused_s1 == murder_accused_s2:
   print('Entailment')

elif murder_accused_s1 != murder_accused_s2:
  print('contradiction')"
"general dynamics , the maker of land combat systems , warships and gulfstream business jets , reported net earnings of $ 374m in the third quarter , or $ 1.84 per share .",general dynamics loses $ 374m .,neutral,118,neutral,"dynamic_loses_s1 = None
dynamic_loses_s2 = 347

if dynamic_loses_s1 is None or dynamic_loses_s2 is None:
   print('neutral')

elif dynamic_loses_s1 == dynamic_loses_s2:
   print('Entailment')

elif dynamic_loses_s1 != dynamic_loses_s2:
  print('contradiction')
"
"in the may 2005 general election michael howard failed to unseat the labour government , although the conservatives did gain 33 seats , playing the most significant role in reducing labour 's majority from 167 to 66 .",in the may 2005 general election conservatives got 33 seats .,neutral,119,neutral,"conservatives_gain_s1=33
conservatives_gain_s1=None
conservatives_gain_s2=33

if conservatives_gain_s1 is None or conservatives_gain_s2 is None:
   print('neutral')
elif conservatives_gain_s1 == conservatives_gain_s2:
   print('Entailment')
elif conservatives_gain_s1 != conservatives_gain_s2:
   print('contradiction')



"
"ascap is a membership association of more than 200,000 u.s. composers , songwriters , lyricists and music publishers of every kind of music .","more than 200,000 u.s. composers , songwriters , lyricists and music publishers are members of ascap .",entailment,121,Entailment,"Composers_songwriter_and_music_publishers_s1=200000+1
Composers_songwriter_and_music_publishers_s2=200000+1
if Composers_songwriter_and_music_publishers_s1 is None or Composers_songwriter_and_music_publishers_s2 is None:
   print('neutral')
elif Composers_songwriter_and_music_publishers_s1 == Composers_songwriter_and_music_publishers_s2:
   print('Entailment')
elif Composers_songwriter_and_music_publishers_s1 != Composers_songwriter_and_music_publishers_s2:
   print('contradiction')
"
"take consumer products giant procter and gamble . even with a $ 1.8 billion research and development budget , it still manages 500 active partnerships each year , many of them with small companies .",procter and gamble spends $ 1.8 billion for research and development .,entailment,123,Entailment,"gamble_spends_s1 = 1.8
gamble_spends_s2 = 1.8
 
if gamble_spends_s1 is None or gamble_spends_s2 is None:
 print('neutral')

elif gamble_spends_s1 == gamble_spends_s2:
 print('Entailment')

elif gamble_spends_s1 != gamble_spends_s2:
 print('contradiction')"
"the armed forces press committee ( coprefa ) admitted that the government troops sustained 11 casualties in these clashes , adding that they inflicted three casualties on the rebels .",three rebels were killed by government troops .,entailment,124,Entailment,"casualties_in_rable_s1 = 3
casualties_in_rable_s2 = 3

if casualties_in_rable_s1 is None or casualties_in_rable_s2 is None:
    print(""neutral"")
elif (casualties_in_rable_s1 == casualties_in_rable_s2):
    print(""Entailment"")
elif casualties_in_rable_s1 != casualties_in_rable_s2:
    print(""contradiction"")"
"tom online revenues for the three months ended june 30 , 2005 were us $ 42.78 mn , an increase of 38.5 % over the same period in 2004 .",tom online earned us $ 42.78 mn in three months .,entailment,125,Entailment,"three_months_revenue_in_s1 = 42.78
three_months_revenue_in_s2 = 42.78


if three_months_revenue_in_s1 is None or three_months_revenue_in_s2 is None:
    print(""neutral"")
elif (three_months_revenue_in_s1 == three_months_revenue_in_s2):
    print(""Entailment"")
elif three_months_revenue_in_s1 != three_months_revenue_in_s2:
    print(""contradiction"")"
"violence over the last week killed 23 people , two worshippers dragged from a mosque and shot , underlining the challenges of bringing stability and strengthening afghanistan 's fledgling democracy .",two worshippers were killed in afghanistan .,entailment,126,Entailment,"worshippers_s1 = 2
worshippers_s2 = 2

if worshippers_s1 is None or worshippers_s2 is None:
   print('neutral')

elif worshippers_s1 == worshippers_s2:
   print('Entailment')

elif worshippers_s1 != worshippers_s2:
  print('contradiction')"
"elsewhere , mozambique took its first ever olympic gold medal when maria mutola won the women 's eight-hundred metres , while the men 's ten-thousand-metres went to the ethiopian haile gebrselassie .",the women 's ten thousand metres champion is from mozambique .,neutral,128,neutral,"woman_race_length_in_s1 = 800
mans_race_in_s1 = 10000
woman_race_length_in_s2 = 10000
mans_race_in_s2 = None

if woman_race_length_in_s1 is None or woman_race_length_in_s2 is None or mans_race_in_s1 is None or mans_race_in_s2 is None:
    print(""neutral"")
elif woman_race_length_in_s1 == woman_race_length_in_s2 and mans_race_in_s1 == mans_race_in_s2:
    print(""Entailment"")
elif woman_race_length_in_s1 != woman_race_length_in_s2 or mans_race_in_s1 != mans_race_in_s2:
    print(""contradiction"")"
"last week , saw the fall of the dutch right wing coalition government , made up of the christian-democrats ( cda ) led by prime minister jan peter balkenende , the right wing liberal party ( vvd ) and the so-called left-liberal d66 .",three parties form a dutch coalition government .,entailment,129,Entailment,"total_parties_s1 = 3
total_parties_s2 = 3
 
if total_parties_s1 is None or total_parties_s2 is None:
 print('neutral')

elif total_parties_s1 == total_parties_s2:
 print('Entailment')

elif total_parties_s1 != total_parties_s2:
 print('contradiction')"
"this coalition took seven months to form , the longest deadlock in dutch history . it occurred only after negotiations between the cda and the pvda failed , first over tax issues , then over the issue of abortion .",three parties form a dutch coalition government .,neutral,131,neutral,"dutch_parties_s1 = None
dutch_parties_s2 = 3
 
if dutch_parties_s1 is None or dutch_parties_s2 is None:
 print('neutral')

elif dutch_parties_s1 == dutch_parties_s2:
 print('Entailment')

elif dutch_parties_s1 != dutch_parties_s2:
 print('contradiction')"
"more than a decade ago , carl lewis stood on the threshold of what was to become the greatest athletics career in history . he had just broken two of the legendary jesse owens ' college records , but never believed he would become a corporate icon , the focus of hundreds of millions of dollars in advertising . his sport was still nominally amateur . eighteen olympic and world championship gold medals and 21 world records later , lewis has become the richest man in the history of track and field -- a multi-millionaire .",carl lewis won eighteen gold medals and set 21 world records .,entailment,132,Entailment,"world_records_jesse_has_s1 = 21
world_records_jesse_has_s2 = 21

if world_records_jesse_has_s1 is None or world_records_jesse_has_s2 is None:
   print('neutral')

elif world_records_jesse_has_s1 == world_records_jesse_has_s2:
   print('Entailment')

elif world_records_jesse_has_s1 != world_records_jesse_has_s2:
  print('contradiction')"
"of all the national park lands in the united states , none is closer to a major urban area or more beset with problems than the everglades , a shallow , 50-mile-wide river of grass that flows south from lake okeechobee to florida bay . for more than a generation , this fragile natural wonder has been held hostage by a web of special interests -- farmers , sportsmen and about 6 million south florida residents in need of drinking water and flood control -- that is as complex as the ecosystem itself .",the everglades is 50-mile wide .,entailment,133,Entailment,"everglades_s1 = 50
everglades_s2 = 50
 
if everglades_s1 is None or everglades_s2 is None:
 print('neutral')

elif everglades_s1 == everglades_s2:
 print('Entailment')

elif everglades_s1 != everglades_s2:
 print('contradiction')"
thousands of romanians participated in rallies on monday to campaign for the release of three romanian journalists kidnapped last month in iraq . crowds swelled in size after a weekend of smaller rallies sponsored by romanian media workers and the arab community in romania .,romania sent 730 troops in iraq .,neutral,135,neutral,"troops_sent_s1 = None
troops_sent_s2 = 730
 
if troops_sent_s1 is None or troops_sent_s2 is None:
 print('neutral')

elif troops_sent_s1 == troops_sent_s2:
 print('Entailment')

elif troops_sent_s1 != troops_sent_s2:
 print('contradiction')"
"beamon 's jump was a world record that eclipsed the previous record by 21 3/4 inches . the jump still stands as an olympic record , and stood as a world record until mike powell leapt 29 ' 4 1/2 '' at the 1991 world championships in tokyo .","2,45 m is the world record in the high jump .",neutral,137,neutral,"record_eclipsed_s1 = 21
record_eclipsed_s2 = None
 
if record_eclipsed_s1 is None or record_eclipsed_s2 is None:
 print('neutral')

elif record_eclipsed_s1 == record_eclipsed_s2:
 print('Entailment')

elif record_eclipsed_s1 != record_eclipsed_s2:
 print('contradiction')"
"it is outstripped only by denmark , the netherlands , belgium , sweden , finland and france , and thus ranks 7th in the 25-member european union in terms of broadband internet penetration .",12 members of the european union use the euro instead of their own national currencies .,neutral,138,neutral,"members_in_european_union_s1 = None
members_in_european_union_s2 = 12

if members_in_european_union_s1 is None or members_in_european_union_s2 is None:
   print('neutral')

elif members_in_european_union_s1 == members_in_european_union_s2:
   print('Entailment')

elif members_in_european_union_s1 != members_in_european_union_s2:
  print('contradiction')"
"romania currently supplies one of the world 's largest contingents of troops in iraq , with nearly 1000 people .",romania sent 730 troops in iraq .,neutral,139,neutral,"troops_in_iraq_s1 = None
troops_in_iraq_s2 = 730

if troops_in_iraq_s1 is None or troops_in_iraq_s2 is None:
   print('neutral')

elif troops_in_iraq_s1 == troops_in_iraq_s2:
   print('Entailment')

elif troops_in_iraq_s1 != troops_in_iraq_s2:
  print('contradiction')"
"out of the seven expeditions who were permitted to climb the 8586-meter high mt . kanchenjunga , only one climber from the united states succeeded .",kanchenjunga is 8586 meters high .,entailment,140,Entailment,"permitted_to_climb_s1=8586
Kanchan_ganga_high_s2=8586
if permitted_to_climb_s1 is None or Kanchan_ganga_high_s2 is None:
   print('neutral')
elif permitted_to_climb_s1 == Kanchan_ganga_high_s2:
   print('Entailment')
elif permitted_to_climb_s1 != Kanchan_ganga_high_s2:
   print('contradiction')








"
"a seven-member tibetan mountaineering team conquered the 8,586-meter mt . kanchenjunga , the third highest peak of the world , the chinese mountaineering association confirmed here on sunday .",kanchenjunga is 8586 meters high .,entailment,141,Entailment,"kanchenjunga_s1 = 8586
kanchenjunga_s2 = 8586
 
if kanchenjunga_s1 is None or kanchenjunga_s2 is None:
 print('neutral')

elif kanchenjunga_s1 == kanchenjunga_s2:
 print('Entailment')

elif kanchenjunga_s1 != kanchenjunga_s2:
 print('contradiction')"
"the new moon , which is only about 25 miles in diameter , was actually photographed 13 years ago by the voyager 2 .",the moon titan has a diameter of 5100 kilometers .,neutral,143,neutral,"moon_dia_in_s1 = 25
moon_photograph_in_s1 = 13
moon_dia_in_s2 = 5100
moon_photograph_in_s2 = None

if moon_dia_in_s1 is None or moon_dia_in_s2 is None or moon_photograph_in_s1 is None or moon_photograph_in_s2 is None:
    print(""neutral"")
elif moon_dia_in_s1 == moon_dia_in_s1 and moon_photograph_in_s1 == moon_photograph_in_s2:
    print(""Entailment"")
elif moon_photograph_in_s1 != moon_photograph_in_s1 or  moon_dia_in_s1!= moon_dia_in_s2:
    print(""contradiction"")"
"io is 2,236 miles ( 3,598 kilometers ) in diameter , slightly larger than the earth 's moon .",the terrestrial moon has a diameter of 3746 kilometers .,neutral,146,neutral,"Io_s1=3598
Io_s2=3746
Io_s2=None
if Io_s1 is None or Io_s2 is None:
   print('neutral')
elif Io_s1 == Io_s2:
   print('Entailment')
elif Io_s1 != Io_s2:
   print('contradiction')
"
"the expulsion of albanians , which has distracted nato with a parallel relief operation , has only served to harden the resolve of nato 's 19 members , who are now willing to approve attacks on more sensitive targets , like milosevic 's homes and yugoslavia 's state-run television .",nato has 16 members .,neutral,147,neutral,"resolve_members_s1 = 19
resolve_members_s2 = None

if resolve_members_s1 is None or resolve_members_s2 is None:
   print('neutral')

elif resolve_members_s1 == resolve_members_s2:
   print('Entailment')

elif resolve_members_s1 != resolve_members_s2:
  print('contradiction')
"
"two portraits , one by reynolds , the other by gainsborough , since 1990 among the most looked-after works in the art loss register database , were recovered this week when they were brought into sotheby 's for evaluation . also a lithograph by norwegian artist edvard munch , stolen from an oslo art gallery in april , has been recovered , news reports said today .",these two portraits and a lithography by edvard munch were recovered using the art loss register database .,neutral,151,neutral,"most_looked_year_s1 = 1990
most_looked_year_s2 = None
 
if most_looked_year_s1 is None or most_looked_year_s2 is None:
 print('neutral')

elif most_looked_year_s1 == most_looked_year_s2:
 print('Entailment')

elif most_looked_year_s1 != most_looked_year_s2:
 print('contradiction')"
amsterdam police said wednesday that they have recovered stolen lithographs by the late u.s. pop artist andy warhol worth more than $ 1 million .,police recovered 81 andy warhol lithographs .,neutral,152,neutral,"andy_warhol_worth_s1 = 1000000
andy_warhol_worth_s2 = None
 
if andy_warhol_worth_s1 is None or andy_warhol_worth_s2 is None:
 print('neutral')

elif andy_warhol_worth_s1 == andy_warhol_worth_s2:
 print('Entailment')

elif andy_warhol_worth_s1 != andy_warhol_worth_s2:
 print('contradiction')"
the investigation involving mr lopez and three associates are primarily concerned with suspicions of the systematic theft of secrets .,seven other gm executives left with lopez .,neutral,153,neutral,"investigation_involving_executives_s1 = 4
investigation_involving_executives_s2 = 7

investigation_involving_executives_s1 = None
investigation_involving_executives_s2 = None

if investigation_involving_executives_s1 is None or investigation_involving_executives_s2 is None:
   print(""Neutral"")
elif investigation_involving_executives_s1 < investigation_involving_executives_s2:
  print(""Entailment"")
elif investigation_involving_executives_s1 != investigation_involving_executives_s2:
  print(""Contradiction"")"
a belgian policeman posing as an art dealer in brussels arrested three swedes .,three swedes were arrested in a belgian police sting operation .,entailment,154,Entailment,"swedes_arrested_s1 = 3
swedes_arrested_s2 = 3
 
if swedes_arrested_s1 is None or swedes_arrested_s2 is None:
 print('neutral')

elif swedes_arrested_s1 == swedes_arrested_s2:
 print('Entailment')

elif swedes_arrested_s1 != swedes_arrested_s2:
 print('contradiction')"
the united nations last night elected eight judges for the international war crimes tribunal that will try those accused of murders and other atrocities in former yugoslavia since 1991 .,11 judges in the yugoslavia war tribunal were sworn in at the world court .,neutral,155,neutral,"judges_s1 = None
judges_s2 = 11

if judges_s1 is None or judges_s2 is None:
   print('neutral')

elif judges_s1 == judges_s2:
   print('Entailment')

elif judges_s1 != judges_s2:
  print('contradiction')"
"more than 6,400 migratory birds and other animals were killed in nevada by drinking water in the cyanide-laced ponds produced by gold mining operations .",animals have died by the thousands from drinking at cyanide-laced holding ponds .,entailment,156,Entailment,"Animals_killed_s1=6400
Animals_killed_s1=1000
if Animals_killed_s1 is None or Animals_killed_s1 is None:
   print('neutral')
elif Animals_killed_s1 >= Animals_killed_s1:
   print('Entailment')
elif Animals_killed_s1 != Animals_killed_s1:
   print('contradiction')
"
"gemayel 's assassination is almost certain to deepen the political crisis in lebanon , which started after the resignation of six pro-syrian ministers , two from hezbollah , hours after all-party round table talks collapsed .",after the resignation of six pro-syrian ministers a deep political crises started in lebanon .,entailment,161,Entailment,"crisis_res_number_in_s1 = 6
crisis_res_number_in_s2 = 6

if crisis_res_number_in_s1 is None or crisis_res_number_in_s2 is None:
    print(""neutral"")
elif crisis_res_number_in_s1 == crisis_res_number_in_s2:
    print(""Entailment"")
elif crisis_res_number_in_s1 != crisis_res_number_in_s2:
    print(""contradiction"")
"
"in 2003 , yunus brought the microcredit revolution to the streets of bangladesh to support more than 50,000 beggars , whom the grameen bank respectfully calls struggling members .","yunus supported more than 50,000 struggling members .",entailment,163,Entailment,"Bangladesh_support_beggars_s1=50000+1
Youns_supported_s2=500000+1
if Bangladesh_support_beggars_s1 is None or Youns_supported_s2 is None:
   print('neutral')
elif Bangladesh_support_beggars_s1 == Youns_supported_s2:
   print('Entailment')
elif Bangladesh_support_beggars_s1 != Youns_supported_s2:
   print('contradiction')

"
"two other marines , tyler jackson and john jodka iii , have already pleaded guilty to aggravated assault and conspiracy to obstruct justice and were sentenced to 21 months and 18 months , respectively .",tyler jackson has been sentenced to 18 months .,neutral,165,neutral,"jackson_sentenced_s1 = None
jackson_sentenced_s2 = 18

if jackson_sentenced_s1 is None or jackson_sentenced_s2 is None:
   print('neutral')

elif jackson_sentenced_s1 == jackson_sentenced_s2:
   print('Entailment')

elif jackson_sentenced_s1 != jackson_sentenced_s2:
  print('contradiction')"
