premise,hypothesis,label,sample_index
"The lawyer for Fattal and Bauer , Masoud Shafiee , told CNN the $ 1 million bail had been paid by the Omani government .","The $ 1 million bail is paid by the Omani government , their attorney says",entailment,272
"Bishop Franz-Peter Tebartz-van Elst is under investigation for his spending after his residence in Limburg , Germany , was renovated for $ 42 million .","The bishop 's residence in Limburg , Germany , underwent a $ 42 million renovation",entailment,273
"Meanwhile , Arsenal top the table on goal difference after making it 10 goals from just two matches with a 4-1 home win over bottom-of-the-table Portsmouth .","Arsenal make it 10 goals in two games , beating Portsmouth 4-1 to lead table",neutral,274
"Meanwhile in Serie A , Napoli 's quest for Champions League football next season suffered a blow as they were held to a 2-2 draw at Roma .","In serie A , Napoli 's 2-2 draw against Roma dents Champions League qualification hopes",entailment,275
"Jutting 35 meters out the side of a cliff on Jasper National Park 's Icefields Parkway , the glass-floored observation walkway hangs 280 meters above Sunwapta Canyon .",Canada 's new Glacier Skywalk hangs 280 meters above Sunwapta Canyon in Jasper National Park,neutral,276
"58 , 5 , 25 , 59 , 30 ... and Powerball number 32 .","The lucky numbers are : 58 , 5 , 25 , 59 , 30 ... and Powerball number 32",entailment,277
Sterling has filed a $ 1B suit against the NBA because it banned him for life and forced him to sell,He also filed a $ 1 billion lawsuit against the NBA for its decision to ban him for life and force him to sell the franchise .,neutral,278
You must be a teacher or a student age 13 or older to request a mention on the CNN Student News Roll Call !,"At the bottom of the page , comment for a chance to be mentioned on CNN Student News . You must be a teacher or a student age 13 or older to request a mention on the CNN Student News Roll Call .",entailment,279
"Five U.S. states allow civil unions for same-sex couples , but not marriage .","Five states allow civil unions , a legal status short of marriage , for same-sex couples",entailment,280
8 -- Number of Ohioans who have been elected president .,8 -- Number of Buckeye State residents who have been elected president,entailment,281
The key message -- keep baby monitors at least 3 feet away from cribs .,The key piece of advice is to keep monitors at least 3 feet away from cribs,entailment,282
Fourteen passengers and two flight attendants were injured .,14 passengers and 2 flight attendants were injured,entailment,283
But Staton said his department has spent more than $ 1 million on the effort so far .,"More than $ 1 million has been spent on the case so far , he says",entailment,284
Each Spurs victory was by at least 15 points .,Each win was by 15 points or more,entailment,285
"The tourists included two adults and two children , all from Sweden , CNN affiliate WCBS reported .","Two adults and two children from Sweden were on board , CNN affiliate WCBS reports .",entailment,286
One of these trashy areas is said to be roughly the size of Texas .,One such garbage patch is said to be the size of Texas,neutral,287
"Italy 's Civil Protection agency reported at least 1,500 injured and 50,000 without shelter .","About 50,000 people without shelter , Italy 's Civil Protection agency says",entailment,288
At least 74 people were wounded in the Baghdad bombings -- six car bombs and one roadside bomb .,Dozens have been injured in the Baghdad bombings -- six car bombs and a roadside bomb,entailment,289
Female prisoners were more than three times as likely to be victims of sexual abuse as male prisoners .,"Female prisoners were more than three times as likely to be victims , the study found",entailment,290
"Authorities have identified 22 bodies so far , the agency reported .","22 bodies have been identified , it says",entailment,291
"Because even if this sentence is ultimately legal , you may still conclude that it is an immoral one .","He says even if the sentence is legal , it may not be a moral one",entailment,292
The remaining tie pits Champions League debutants Malaga against 1997 winners Borussia Dortmund .,Debutants Malaga to play 1997 champions Borussia Dortmund,entailment,293
"The blaze has ignited 14,000 acres in the area , fire officials said .","Fire ignites 14,000 acres , fire officials say",entailment,294
"Cincinnati , Ohio Average rent : $ 613 Popular entry-level categories : sales , customer service , management","Cincinnati , Ohio , has an average rent rate of $ 613",entailment,295
He died of a brain tumor ; he was 68,He was 68 .,entailment,296
"Between 20 and 30 people were trapped in the casino because of debris from the explosions , said Cmdr.",Up to 30 people thought trapped in the casino because of debris,entailment,297
"There were no reports of serious injuries , but there were at least eight arrests , witnesses said .","At least 8 reported arrested , but no reports of serious injuries",entailment,298
"Nearly 130 divers are combing the ship , looking for the remaining missing bodies .",Nearly 130 divers are searching the sunken ship,entailment,299
"Nowak gave the undercover person $ 10,000 as a down payment to kill the IRS agent , authorities said .","Man made $ 10,000 down payment to undercover agent , authorities say",entailment,301
"Google is hoping to make it a little simpler by providing easy-to-see nutrition info for more than 1,000 foods .","Google will showcase nutrition info for more than 1,000 foods in search",entailment,302
"One sailor remained hospitalized and underwent surgery for a broken arm , the Navy said .","One sailor remains hospitalized , the Navy says",entailment,303
"Still , she said , three people have died in Minnesota because of the flooding .",At least three people have died in Minnesota,entailment,304
"Six people were injured , four seriously , according to state-run CCTV .",Six people are injured,entailment,305
"Britain has about 4,100 troops in Iraq , the second-largest contingent after the United States , which has about 142,500 .","After U.S. 's 142,500 troops , Britain has second-largest contingent : 4,100",entailment,306
"Meanwhile , in Spain , Getafe reached the Copa del Rey semifinals despite losing 1-0 at home to Real Mallorca .",Getafe through to the Spanish Cup semifinals despite losing 1-0 to Mallorca,entailment,307
"But it has catapulted the plight of the estimated 12,000 street kids in Jakarta into public view .","An estimated 12,000 street kids live in Jakarta",entailment,308
"BP has received 3,400 claims for lost income and damages and 295 of those claims have been paid , at a price of $ 3.5 million , Nagel said .","BP hit with 3,400 claims for lost income and damages ; 295 paid , to tune of $ 3.5 million",entailment,309
"As we wrote then , you stood a better chance at hitting two consecutive holes in one than winning that jackpot .",You have a better chance of hitting two straight holes in one,entailment,310
"At least seven of the victims were hostages , police officials said , while another 57 were wounded .","57 people were wounded , police officials say",entailment,311
Danny Welbeck notched his first hat-trick in Arsenal colors as the Gunners thumped Turkish side Galatasaray 4-1 at Emirates Stadium in London .,Danny Welbeck grabs a hat-trick as English side Arsenal beat Galatasaray 4-1,entailment,312
Police said there were three people on board : the pilot and two passengers .,3 people on board,entailment,313
"In Honduras , the law requires anyone transporting the equivalent of more than $ 10,000 to declare it before authorities and establish where it came from .","Anyone transporting more than $ 10,000 must prove where the money came from , law says",entailment,314
"Five other people were injured , and two of them were in critical condition , hospital officials said .",Two of the wounded are in critical condition,entailment,315
"Two of the arrested cartel members were responsible for the payments for the killings , and two acted as lookouts during the incident , he said .","Two of the arrested were responsible for payout ; two acted as lookouts , official says",entailment,316
"The five Colombian citizens are among 11 people detained in connection with the case , Venezuela 's justice ministry said in a statement .","Five suspects arrested are Colombian citizens , Venezuela 's justice ministry says",entailment,318
"Since receiving the biggest bail out in history , RBS has announced 27,500 layoffs worldwide -- of which 21,200 are in the UK .","RBS has announced 27,500 layoffs worldwidel ; 21,200 alone in the UK",entailment,319
"Hosts Canada gained their third gold of the Games as Christine Nesbitt powered to victory in the women 's 1,000 speed skating event at the Richmond Oval .","Christine Nesbitt wins Canada 's third gold of Games by claiming 1,000 m speed skating crown",entailment,320
"As a rule of thumb , you should try not to use more than 10 percent of your credit limit when making purchases .",Expert : Use no more than 10 percent of your available credit,entailment,321
"Promoted West Brom joined Tottenham on 15 points with a 2-1 victory at home to Fulham , moving up to fourth place ahead of Arsenal and Manchester United .","Promoted West Brom climb up to fourth , also on 15 points , after beating Fulham",entailment,322
"Smith gradually lost her vision from the age of eight due to a rare genetic disorder , becoming registered as officially blind by 16 .",She lost her sight by the age of 16 and registered blind,entailment,323
"At least 21 people were killed and 35 others injured at the funeral in al Taji , a mostly Sunni district , officials said .","At least 21 people die and 35 are injured , police said",entailment,324
"Earlier , South American champions Internacional took third place with a 4-2 win over Seongnam Ilhwa Chunma of South Korea with Alecsandro scoring twice .",Internacional of Brazil beat Seongnam Ilhwa Chunma 4-2 in third place playoff,entailment,325
"Fifteen sailors aboard the Hartford were slightly hurt in the incident , and both vessels suffered extensive damage , according to U.S. Navy officials .",Fifteen sailors were slightly hurt in the incident ; two vessels damaged,entailment,326
"Sweety High caters to girls between 8 and 16 and wraps '' social gaming mechanics around an arts platform , '' CEO and co-founder Frank Simonetti said .",Sweety High is a social gaming site for tween and teen girls between ages 8 and 16,entailment,327
-- The phone will be called the iPhone 5 or iPhone 4S .,Rumor has it the phone will be called iPhone 5 or iPhone 4S,entailment,328
"Of those 36 bodies , 32 have been identified , county officials said .","32 of the 36 bodies have been identified , Snohomish County officials say",entailment,329
"The quakes have displaced some 14,000 people , the civil protection agency said .","Some 14,000 people have been displaced by the quakes , the agency says",entailment,330
"The High Park Fire has consumed more than 56,000 acres so far , fire authorities said .","The High Park Fire burns more than 56,000 acres , fire officials say",entailment,331
"The victim was a white woman , likely in her mid-20s to early 40s , said McCaffery .",She is described as a white woman in her mid-20s to early 40s,entailment,332
"The fire caused the partial closure of State Route 19 , according to the Florida Highway Patrol .",The blaze prompted the partial closure of State Route 19 in central Florida,entailment,333
"DTE Energy said wind gusts as high as 75 mph downed more than 2,000 power lines across southeastern Michigan .","DTE Energy said 75-mph winds knocked downed 2,000 power lines in southeastern Michigan",entailment,334
"Hamburg-based architectural data company , Emporis just released a list of 11 of the world 's most spectacular train stations .",Architectural data company Emporis has compiled a list of 11 stunning train stations,entailment,335
"Jeffrey Conroy , 17 , faces charges of first-degree manslaughter as a hate crime in the attack , police said .","Jeffrey Conroy , 17 , was charged with manslaughter as a hate crime",entailment,336
"So far , 283 people have been killed and two people are missing in Thailand , according to the government website Thaiflood.com .",Thai floods have so far killed 283 people ; two people remain missing,entailment,337
"The government estimates around 80,000 people are involved in prostitution in Britain , with about 4,000 women having been trafficked for sexual exploitation .","UK government : Around 4,000 women trafficked in the UK for sexual exploitation",entailment,338
"The Dollywood company will serve as the project 's operating partner and will employ 450 full - and part-time employees , Parton said .","The project will create 450 full - and part-time jobs , Parton says",entailment,339
"Seven ambulances met the plane and 175 patients complaining of ear pain or nausea were checked out , according to the Chicago Fire Department .",175 passengers complaining of ear pain and nausea were checked out by medics,entailment,340
"Two or three pirate speedboats were chasing the Dutch ship , with the goal of boarding it , when the Russians intervened , said Capt.","Two or three speedboats were chasing the Dutch container ship , IMB says",neutral,341
But more than 300 people could be dead as rescuers have struggled to locate many who were missing in remote mountainous areas of southern Taiwan .,More than 300 people feared dead as rescuers struggle to find missing persons,entailment,342
"Eight of them were still in critical condition , said Dr. Waseem Qurashi , head of the medical department at Change Square , Sanaa University .","Eight other people are still in critical condition , Dr. Waseem Qurashi says",neutral,343
"Samantha Pecoraro , 14 , has a permanent feeding tube in her stomach because nearly all foods trigger a violent reaction in her digestive tracts .","Samantha , 14 , gets her food only through her stomach feeding tube",entailment,344
"Families of the 12 who died and five victims '' who suffered permanent brain damage or permanent physical paralysis , will each receive $ 220,000 .","Families of the deceased and victims with debilitating damage will receive $ 220,000",entailment,345
"According to the statement , 281 of the 3,050 passengers and 22 of 1,165 crew members of Explorer of the Seas reported vomiting and diarrhea .",281 passengers and 22 crew on Explorer of the Seas report gastrointestinal problems,entailment,346
More than 1.2 million people have since viewed it .,Over 1.2 million people have viewed it on YouTube,entailment,347
"The four died when the part of the mall they were in collapsed , Maj. Emmanuel Chirchir said .","The four died when the part of the mall they were in collapsed , Kenyan military spokesman says",entailment,348
"'' I can sum it up in one word : ridiculous , '' Heller said when asked for a comment .","'' I can sum it up in one word : ridiculous , '' Heller says about probe report",entailment,349
"At least one person died in the post-election violence , authorities said .",At least one person is dead in post-election violence,entailment,350
"Those arrested include five doctors and two pharmacists , federal officials said .",Five doctors and two pharmacists are among those arrested,entailment,351
Holmes faces 166 charges tied to a mass shooting at an Aurora movie theater,He faces 166 charges tied to the rampage .,entailment,352
"Among the dead were four police officers from three different agencies , Sandoval said .",This includes four police officers from three different agencies,entailment,353
The Soledad Fire Department said 12 ambulances and seven helicopters were dispatched to the scene .,"12 ambulances , 7 helicopters dispatched to the scene",entailment,354
"Only four countries have paid anything at all : Brazil , Norway , Estonia and Australia .",Only four countries have delivered any money at all,entailment,355
"The official autopsy , as published by the Post-Dispatch , said Brown sustained six gunshot entrance wounds .",Official autopsy : Brown sustained 6 gunshot entrance wounds,entailment,356
"The plan could send nearly 3,000 troops , another U.S. military official familiar with the proposal said .","Plan could send nearly 3,000 troops , source says",entailment,357
"Both men were initially charged with felony theft of the camera , estimated to be worth $ 10,000 .","The camera is thought to be worth $ 10,000",entailment,358
"Two people remained unaccounted for from the SuperFerry 9 vessel carrying 968 people , according to the Philippine Coast Guard .","Two people are missing , according to coast guard",entailment,359
Foreign aid comprises less than 1 % of the federal budget .,"Foreign assistance comprises less than 1 % of the federal budget , he says",entailment,360
At least 15 women have spoken out to various media outlets accusing the comedian of sexual misconduct .,"At least 15 women are speaking out , accusing the comedian of sexual misconduct",entailment,361
"Among those charged are 158 members and associates of MS-13 , with 105 others allegedly belonging to other gangs .","Gang sweep nabs 158 members and associates of notorious MS-13 gang , among others",entailment,362
"And one , the Stuxnet virus , was able to penetrate Iran 's Natanz nuclear facility , researchers say .",One such attack by Stuxnet virus able to penetrate Iran 's Natanz nuclear facility,neutral,363
"'' Jeremy Lin is a marketing dream come true , '' said Ronn Torossian , chief executive of New York-based 5W Public Relations .","Lin is a '' marketing dream come true , '' one PR executive says",entailment,364
4 Agnieszka Radwanska claiming it was '' too hot '' to play and that officials should have halted proceedings under their extreme heat policy .,World No. 4 Agnieszka Radwanska claims it was '' too hot '' to play,neutral,365
"Forensic audio expert Paul Ginsberg analyzed the recording and said he detected at least 10 gunshots -- a cluster of six , followed by four .",A forensic audio expert says at least 10 shots are fired in the recording,entailment,366
"Attorney Joe Sibley said that his client was shocked at the fine , noting that the price tag on the songs she downloaded was 99 cents .","Attorney says client shocked at fine , noting the songs costs 99 cents each",entailment,367
"Sharapova 's semifinal opponent is unseeded German Sabine Lisicki , who continued her remarkable run of form by defeating Marion Bartoli of France in three sets .","Sharapova next faces German Sabine Lisicki , who defeats Marion Bartoli in three sets",entailment,368
"'' There 's a plane falling , there is a big aircraft falling like 9/11 , '' a man says to the operator .","911 call : '' There 's a plane falling , there is a big aircraft falling like 9-11 ''",entailment,369
Misuse of the 911 system may result in an arrest . '',"'' Misuse of the 911 system may result in an arrest , '' post says",entailment,370
"'' Bless these two brave troopers , '' one woman wrote .","'' Bless these two brave troopers , '' a woman writes of the two officers",neutral,371
"Overall , 2,500 delegates traveled to Davos from more than 100 countries .","Overall , 2,500 delegates traveled to Davos from more than 100 countries around the world",entailment,372
"Marfa , Alpine and Marathon sit along U.S. 90 like hitching posts .","The towns of Marfa , Alpine and Marathon sit along U.S. 90 like hitching posts",entailment,373
The company says it 's financed around $ 40m of micro-loans to farms,He says the company has financed around $ 40 million of micro-loans to farms .,entailment,374
"And Bud Ice showed 5.35 % , compared with the label 's 5.5 % .",Bud Ice showed 5.35 % alcohol by volume compared with the label 's 5.5 %,entailment,375
The couple have two daughters together .,They have two daughters together,entailment,376
"Four tractor-trailer cargo containers hold the incinerated mementos , Moreno said .",Four tractor trailer cargo containers hold ashes of incinerated mementos,entailment,377
"Two were U.S. military personnel , and the third was Polish , a U.S. defense official said .","2 were U.S. military personnel , and the third was Polish , a source says",entailment,378
Only Jay Z 's nine nominations topped them .,Jay Z gets nine nominations,entailment,379
"The country 's government has quarantined more than 4,700 pig and poultry farms .","More than 4,700 German poultry and pig farms are quarantined",entailment,380
"Around 80 people have been wounded in the push , the military said .","Around 80 people have been wounded , Turkish military says",entailment,381
And El Salvador reported nine deaths from the storm .,Nine dead in El Salvador,entailment,382
"There were reports that another four people reportedly died in waves , the agency said .",There were reports of another four people dying in waves,entailment,383
Zvonareva will face another Czech in the next round after Petra Kvitova edged out Italy 's Flavia Pennetta 3-6 6-3 6-3 .,Petra Kvitova edges out Flavia Penetta 3-6 6-3 6-3 to advance to the next round,entailment,384
"Hari Dallakoti says business at his UPS store in Denver , Colorado , is down 25 percent .",UPS store owner says business down at least 25 percent,entailment,385
"Craig Hicks , 46 , was indicted on three counts of first-degree murder , according to the Durham County Clerk 's office .",Clerk 's office : Craig Hicks has been indicted on three counts of first-degree murder,entailment,386
"About 30 people were injured in the accident , the state-run Agencia Brasil reported , citing firefighters .","About 30 people are injured , state-run Agencia Brasil reports",entailment,387
"Still , the CDC wants to interview all 132 passengers who were on the plane with her .",Officials want to interview all 132 passengers on her flight,entailment,388
"At least five people were transported to a local hospital , Red Cross said on its Twitter page .",At least five people are taken to a local hospital,entailment,389
"Christie 's auctioned this nude photo of Madonna ( partially shown ) taken by Lee Friedlander for $ 37,500 .","Lee Friedlander pic sold by Christie 's for $ 37,500",entailment,390
"In England 's Premier League , unbeaten Newcastle moved up to fourth place despite being held 0-0 away to promoted Queen 's Park Rangers .",Unbeaten Newcastle move up to fourth place in England after 0-0 draw at promoted QPR,entailment,391
"They told authorities that 14 others , including nine young children , had died en route and were dropped overboard , officials told CNN .","Authorities : 14 others , including 9 children , died en route and thrown overboard",entailment,392
"The FBI is searching for this suspect , who they say has robbed at least 10 banks in the South .",Police say suspect has hit 10 banks in the South,entailment,393
"Cases : 159 deaths are thought to have been caused by swine flu , according to Jose Angel Cordova , Mexico 's secretary of health .",More than 150 deaths in Mexico are thought to have been caused by swine flu,entailment,394
Spencer Cannon told CNN affiliate KSL that Jones was trapped upside down in a crevice that was about 18 inches wide and about 10 inches high .,"He was trapped in a space that was 18 inches wide , 10 inches deep",entailment,395
"The victims were two women and two men , described as being in their early 40s to mid-50s , police said .","Two men , two women were killed , police say",entailment,396
"Three children , aged three and four , were among the 16 people killed , according to state-run newspaper Jornal de Angola .","Three children were among those killed , state-run newspaper reports",entailment,397
( CNN ) -- The Transportation Security Administration is in the process of firing six checked-baggage screeners and suspending 14 others at Boston 's Logan International Airport .,The TSA is moving to fire six of the screeners and suspend the other 14,entailment,398
"40,000 -- Number of people who claimed the Social Security number 078-05-1120 , when they found it printed on a sample insert in wallets sold at Woolworths .","40,000 -- People who claimed SSN 078-05-1120 after finding it on a sample wallet insert",entailment,399
`` It was her blunders that made us know that she was one of us . '',Godfather : `` Her blunders ... made us know that she was one of us '',entailment,400
"Civilians accounted for 21 of the dead ; two of them were beheaded , according to the statement .","21 of the dead were civilians ; two of them were beheaded , Syrian Observatory says",entailment,401
"Trijicon has a $ 660 million contract for the U.S. Marine Corps and the U.S. Army , according to Turner .","Trijicon has a $ 660 million contract for Marine Corps , Army , defense official says",entailment,402
"Only 42 percent of Americans think things are going well , while 58 percent think things are going badly , the poll found .","Only 42 percent think things are going well in the U.S. , according to the poll",entailment,403
Fairleigh Dickinson University 's Public Mind Poll found that Clinton garnered 45 % of the New Jersey electorate while Christie won 42 % .,"Poll gives Clinton 45 % of New Jersey electorate , compared to Christie 's 42 %",entailment,404
"At least seven people were killed and another 31 were wounded in the shelling , according to medical officials at Falluja General Hospital .","At least seven people have been killed and 31 wounded in shelling , medical officials say",entailment,405
"Even so , the PGA Tour website noted that Woods moved up 20 spots in the Official World Golf Ranking with the win .","Woods jumps 20 spots in world golf rankings with the win , the PGA Tour says",entailment,406
"A paper trail found suspect payments in Mexico totaled more than $ 24 million , the newspaper said , citing an internal Wal-Mart review .","An internal review found suspect payments totaling more than $ 24 million , the report says",entailment,407
"Instead , it 's getting into a small-tablet market already occupied by competitors such as Google 's Nexus 7 and Amazon 's Kindle Fire .",Device enters small-tablet territory already occupied by Google 's Nexus 7 and Amazon 's Kindle Fire,entailment,408
"Passengers increase the risk of a teen driver having a fatal crash by at least 44 % , according to the National Safety Council .",Researchers : Passengers increase the risk of a teen driver crashing by at least 44 %,entailment,409
"The warplanes hit 10 targets used for training and storage in ISIS ' Libyan stronghold of Derna , Egyptian Foreign Minister Sameh Shoukry told CNN .","Airstrikes hit 10 targets in an ISIS stronghold in Libya , Egypt 's foreign minister says",entailment,410
And the CNN/ORC International survey also indicates that more than six in 10 Americans say that Speaker of the House John Boehner should be replaced .,More than six in 10 say Speaker of the House John Boehner should lose his job,entailment,411
"Schalke moved up to third place with a 2-0 win at home to Hannover , who were mourning the suicide of Germany goalkeeper Robert Enke .","Schalke move into third place after 2-0 win over Hannover , who are mourning Robert Enke",entailment,412
"With almost all of the votes counted , Hollande was leading with 51.6 % to Sarkozy 's 48.4 % , the nation 's Interior Ministry said .","With nearly all of the ballots counted , he leads with 51.6 % of the vote",entailment,413
Mourinho and Van Gaal are vying to become only the third manager after Ottmar Hitzfeld and Ernst Happel to win the Champions League with two different clubs .,Mourinho and Van Gaal aiming to become the third manager to win tournament with two teams,entailment,414
 42 percent of homeless children are younger than 6 .,Study says 42 percent of homeless children are younger than 6,entailment,415
That means the pilots have become one obvious area of focus .,The plane 's pilots have become one obvious area of focus,entailment,417
"More than 20 other people were injured , CNN affiliate WMTW reported .","More than 20 others were injured , a CNN affiliate reports",entailment,418
"The quake 's epicenter was 37 miles from Little Rock , the USGS said .","The quake was centered 37 miles from Little Rock , Arkansas",entailment,419
City Manager David Watkins said 10 people were taken to a hospital with respiratory problems .,"10 taken to hospital with respiratory problems , city manager says",entailment,420
"Eight people were arrested in connection with the firebombing of Canning Circus police station , it added .",8 are arrested in connection with firebombing of a police station,entailment,421
"The quake 's epicenter was reported to be in Negros , about 360 miles south-southeast of Manila .","It struck in Negros , about 360 miles south-southeast of Manila",entailment,422
"The spotted-eagle ray weighed about 75 to 80 pounds and had a 6-foot wingspan , Pino said .","Spotted eagle ray weighed 75 to 80 pounds , official says",entailment,423
Robin Van Persie scored four as the Netherlands put San Marino to the sword with an 11-0 thrashing .,Robin Van Persie scores four as Netherlands destroy San Marino 11-0,entailment,424
"About 28 gallons of fuel spilled into the region , according to Coast Guard Response Division Chief Ed Cubanski .","About 28 gallons of fuel spilled , Coast Guard official says",entailment,425
The UK Press Association also reported that two players from Edinburgh club Hearts were allegedly caught with an illegal substance .,Two other Scottish players also allegedly caught with an illegal substance,entailment,426
"The Panamanian-flagged carrier , the '' Danny F II , '' sank about 12 miles off the coast of Tripoli .",Panamanian-flagged ship sinks about 12 miles off the coast of Tripoli,entailment,427
"Naval Support Activity Bahrain supports the U.S. Fifth Fleet , whose operations span about 7.5 million square miles across 27 countries .","Base supports U.S. Fifth Fleet , whose operations span 27 nations",entailment,428
"According to the Texas Department of Transportation , their vehicle has passed a toll booth without someone paying more than 14,000 times .","One vehicle has used Texas toll roads 14,000 times without paying",entailment,429
"At least one building has been damaged and a number of others are being threatened by the fire , Cal Fire said .","At least one building has been damaged , fire officials say",entailment,430
"Flooding had inundated 32 towns and two cities , Dagupan and Urdaneta , according to Rocky Baraan , provincial administrator of Pangasinan .","Flooding inundates 32 towns , two cities , says Pangasinan administrator",entailment,431
"Hong Kong ( CNN ) -- Chinese police have arrested nearly 1,000 suspected members of a banned religious group , state media reported .","Almost 1,000 members of a banned religious group arrested in China",entailment,432
Champions League new boys Malaga sealed their passage to the knockout stage with a 1-1 draw at seven-time champions AC Milan in Group C.,Malaga qualify from Group C with 1-1 draw at AC Milan,entailment,433
The American Nonsmokers ' Rights Foundation reports nearly 60 college campuses around the United States have smoke-free policies that affect the entire campus .,Nearly 60 U.S. colleges have smoke-free policies that affect entire campus,entailment,434
"Kilpatrick will be subject to usual restrictions for parolees , plus an order to pay back what his lawyer called $ 860,000 in restitution .","He will be required to pay back $ 860,000 in restitution",entailment,435
"What 's also out of proportion : Walker has raised 7 1/2 times that of his Democratic challenger , Tom Barrett .","To date , Gov. Scott Walker has raised 7 1/2 times that of Democrat , Tom Barrett",entailment,436
"However , most luxury lingerie is made of materials with less than 4 % cotton -- and will not be allowed .",This includes fine lingerie -- most is made of materials with 4 % of cotton and less,entailment,437
Top seed Williams had to come from behind against first-time finalist Polona Hercog on the red clay before triumphing 2-6 6-2 6-3 .,She comes from behind to defeat first-time finalist Polona Hercog 2-6 6-2 6-3 on the red clay,entailment,438
"At least three people have been killed and 52 injured after Buddhist mobs rampaged through Muslim areas in southwest Sri Lanka , police say .","At least 3 people dead , 52 injured after Buddhist mobs attacked Muslim areas in Sri Lanka",entailment,439
Jurors at the inquest into his death found that he was unlawfully killed in a '' completely unprovoked racist attack by five white youths . '',Inquest ruled he was killed by gang of five white youths in '' unprovoked racist attack '',entailment,440
"The earthquake is blamed for killing more than 212,000 people , injuring 300,000 and leaving more than 1 million homeless in the city of 3 million and surrounding communities .","Quake killed more than 212,000 people , left more than 1 million homeless in city , nearby",entailment,441
Four women were disqualified for overdressing .,Four women are disqualified for overdressing,entailment,442
Pay $ 20 at the Istanbul airport visa booth before going to immigration .,"In Turkey , pay $ 20 at the Istanbul airport visa booth",entailment,443
"Wales finished third on differential above France , thrashing Scotland 51-3 in Cardiff .",Wales in third place above France after thrashing Scotland 51-3 in Cardiff,entailment,444
Oil from tar sands spews 17 % more greenhouse gas than the average crude oil refined in the United States .,They say tar sands oil spews 17 % more greenhouse gas than crude oil refined in the U.S.,entailment,445
"The queen is the head of the Commonwealth , a voluntary association of 54 countries .",The Commonwealth is a voluntary association of 54 countries around the world,entailment,446
"At 92 , Vera Lynn is the oldest person to have a number one album .",Vera Lynn is oldest living artist to have a number one album,entailment,447
"The pitcher finished the season with a 15-6 record , 197 strikeouts and a 3.16 ERA .",He was 15-6 with a 3.16 ERA . He recorded 197 strikeouts,entailment,448
"Sheriff : Suzanne Hopper , who was killed , was married and the mother of two children",He said she was married and the mother of two children .,entailment,449
The nine were brought into Somali waters and then handed over to the Puntland coast guard .,"Nine people were brought into Somali waters , handed to coast guard",entailment,450
"Forty-eight of those animals were killed by law enforcement , and two primates were killed by the other animals , zoo officials said .","Law enforcement killed 48 of the released animals , and 2 primates were killed by the other animals",entailment,451
Two senior administration officials told CNN that U.S. authorities had intelligence that they shared with the Russians .,Two U.S. officials tell CNN that information was shared with the Russians,entailment,452
"The rockets have an estimated range of 60 km ( 37 miles ) , according to the ministry .","The rockets have an estimated range of 37 miles , official says",entailment,453
"The moderate Basque Nationalist Party won 30 seats , and its traditional smaller party allies won seven more .","Basque Nationalist Party wins 30 seats , traditional allies win seven more",entailment,454
"In Philadelphia , 52 people were arrested , said police spokeswoman Christine O'Brien .",52 people are arrested in Philadelphia,entailment,455
The city 's al-Jalaa Hospital said it received the bodies of three soldiers killed in fighting that broke out in the eastern Sidi Khalifa district .,Hospital says it received bodies of 3 soldiers killed in fighting in the eastern part of the city,entailment,456
"For that , six protesters and counterprotesters got themselves arrested , Murrieta police said .",Six protesters and counterprotesters were arrested,entailment,457
"Four other people were wounded , including Masoom Stanikzai , a key adviser to Rabbani , the police spokesman said .","Four people were wounded in the attack , a police spokesman says",entailment,458
Too Short 's manager David Weintraub acknowledged to CNN that Short 's breath test at the scene tested '' 0.01 above the limit in California . '',"Too Short 's breath tested '' 0.01 above the limit in California '' for alcohol , manager says",entailment,459
The meeting marks the first between Kim and a top official from China since the flareup between the two Koreas .,The meeting between the two nations is the first since the flareup,entailment,460
"It comes as News Corp. splits into two pieces , with one company encompassing its television and film assets , and the other holding its publishing entities .","News Corp. is splitting into two parts , one holding publishing assets and the other TV and film",entailment,461
"The $ 35 million includes $ 2.5 million to pay legal fees and other expenses for the Nigerian government , Halliburton said .",The $ 35 million settlement includes Nigeria 's legal fees and expenses,entailment,462
"In addition to the arrests in the New York area , police in Italy detained 77 people in connection with organized crime .",Police in Italy also make 77 arrests in connection with organized crime,entailment,463
"A majestic mosaic of Queen Elizabeth II projected on to the palace fa  ade is composed of over 200,000 self portraits of children from across the United Kingdom .","A montage of Queen Elizabeth II is made of over 200,000 self portraits of children from the U.K",entailment,464
"The amount of outstanding fines range from 10,000 yuan ( $ 1,600 ) up to 29 million yuan ( $ 4.5 million ) .",The amount of outstanding fines listed are up to $ 4.5 million,entailment,465
"Prosecutors alleged Moustafa , a parliament member for the ruling National Democratic Party , paid el Sukkari $ 2 million to kill Tamim .",Prosecutors alleged Moustafa paid ex-officer el Sukkari $ 2M to kill Tamim,entailment,466
"Three members of the 11-person crew were rescued after the ship initially went under , authorities said .",11 crew members were on board,entailment,467
"The plane crashed in Mount Fertas , which is about 500 kilometers ( 310 miles ) east of Algeris , according to APS .","The plane crashed in Mount Fertas , about 310 miles from Algiers",entailment,468
"The country 's general prosecutor ordered Morsy to stand trial along with 14 members of the Muslim Brotherhood , the news agency said .",14 members of the Muslim Brotherhood are also ordered to stand trial,entailment,469
