premise,hypothesis,label,sample_index,lila_label,lila_script
"mark has 13.0 trees in his backyard, and he plants 12.0 more",he will have 25.0 trees,entailment,184,Entailment,"total_trees_marks_has_s1 = 13+12
total_trees_marks_has_s2 = 25

if total_trees_marks_has_s1 is None or total_trees_marks_has_s2 is None:
   print('neutral')

elif total_trees_marks_has_s1 == total_trees_marks_has_s2:
   print('Entailment')

elif total_trees_marks_has_s1 != total_trees_marks_has_s2:
  print('contradiction')"
5.0 boats are in the lake and each boat has 3.0 people,15.0 people are on boats in the lake,entailment,186,Entailment,"People_are_on_boats_in_the_lake_s1=5*3
People_are_on_boats_in_the_lake_s2=15
if People_are_on_boats_in_the_lake_s1 is None or People_are_on_boats_in_the_lake_s2 is None:
   print('neutral')
elif People_are_on_boats_in_the_lake_s1 == People_are_on_boats_in_the_lake_s2:
   print('Entailment')
elif People_are_on_boats_in_the_lake_s1 != People_are_on_boats_in_the_lake_s2:
   print('contradiction')

"
randy has 78.0 blocks and he uses 19.0 blocks to build a tower,59.0 blocks are left,entailment,188,Entailment,"randy_block_tower_s1 = 78-19
randy_block_tower_s2 = 59

if randy_block_tower_s1 is None or randy_block_tower_s2 is None:
   print('neutral')

elif randy_block_tower_s1 == randy_block_tower_s2:
   print('Entailment')

elif randy_block_tower_s1 != randy_block_tower_s2:
  print('contradiction')"
randy has 78.0 blocks and he uses 19.0 blocks to build a tower,63.0 blocks are left,contradiction,189,contradiction,"randy_total_bocks_s1=78+19
bocks_left_s2=63

if randy_total_bocks_s1 is None or bocks_left_s2 is None:
   print('neutral')
elif randy_total_bocks_s1 == bocks_left_s2:
   print('Entailment')
elif randy_total_bocks_s1 != bocks_left_s2:
   print('contradiction')








"
"paul got a box of 479.0 crayons for his birthday and at the end of the school year, he only had 134.0 left",345.0 crayons had been lost or given away,entailment,190,Entailment,"Paul_box_S1=134
Paul_crayons_S2=479-345

if Paul_box_S1 is None or Paul_crayons_S2 is None:
   print('neutral')

elif Paul_box_S1 == Paul_crayons_S2:
   print('Entailment')

elif Paul_box_S1 != Paul_crayons_S2:
  print('contradiction')



"
"paul got a box of 479.0 crayons for his birthday and at the end of the school year, he only had 134.0 left",340.0 crayons had been lost or given away,contradiction,191,contradiction,"crayons_left_s1 = 479-134
crayons_left_s2 = 340

if crayons_left_s1 is None or crayons_left_s2 is None:
   print('neutral')

elif crayons_left_s1 == crayons_left_s2:
   print('Entailment')

elif crayons_left_s1 != crayons_left_s2:
  print('contradiction')"
there were 27.0 boys and 35.0 girls on the playground at recess.,62.0 children were on the playground at recess,entailment,192,Entailment,"total_children_in_s1 = 27+35
total_children_in_s2 = 62


if total_children_in_s1 is None or total_children_in_s2 is None:
    print(""neutral"")
elif (total_children_in_s1 == total_children_in_s2):
    print(""Entailment"")
elif total_children_in_s1 != total_children_in_s2:
    print(""contradiction"")"
there were 27.0 boys and 35.0 girls on the playground at recess.,66.0 children were on the playground at recess,contradiction,193,contradiction,"playground_recess_s1 = 27 + 35
playground_recess_s2 = 66
 
if playground_recess_s1 is None or playground_recess_s2 is None:
 print('neutral')

elif playground_recess_s1 == playground_recess_s2:
 print('Entailment')

elif playground_recess_s1 != playground_recess_s2:
 print('contradiction')"
there were 58.0 geese and 37.0 ducks in the marsh.,95.0 birds were in the marsh,entailment,194,Entailment,"total_birds_s1 = 58+37
total_birds_s2 = 95

if total_birds_s1 is None or total_birds_s2 is None:
   print('neutral')

elif total_birds_s1 == total_birds_s2:
   print('Entailment')

elif total_birds_s1 != total_birds_s2:
  print('contradiction')"
there were 58.0 geese and 37.0 ducks in the marsh.,92.0 birds were in the marsh,contradiction,195,contradiction,"total_birds_s1 = 58 + 37
total_birds_s2 = 92
 
if total_birds_s1 is None or total_birds_s2 is None:
 print('neutral')

elif total_birds_s1 > total_birds_s2:
 print('Entailment')

elif total_birds_s1 != total_birds_s2:
 print('contradiction')"
gary had 73.0 dollars and he spent 55.0 dollars on a pet snake,gary has 18.0 dollars left,entailment,196,Entailment,"gary_dollars_s1 = 73 - 55
gary_dollars_s2 = 18
 
if gary_dollars_s1 is None or gary_dollars_s2 is None:
 print('neutral')

elif gary_dollars_s1 == gary_dollars_s2:
 print('Entailment')

elif gary_dollars_s1 != gary_dollars_s2:
 print('contradiction')"
gary had 73.0 dollars and he spent 55.0 dollars on a pet snake,gary has 19.0 dollars left,contradiction,197,contradiction,"dollers_in_s1 = 73-55
dollers_in_s2 = 19

if dollers_in_s1 is None or dollers_in_s2 is None:
    print(""neutral"")
elif dollers_in_s1 == dollers_in_s2:
    print(""Entailment"")
elif dollers_in_s1 != dollers_in_s2:
    print(""contradiction"")
"
"for the fifth grade play, the chairs have been put into 27.0 rows with 16.0 chairs in each row.",432.0 chairs have been put out for the play,entailment,198,Entailment,"chairs_rows_s1 = 27*16
chairs_rows_s2 = 432.0

if chairs_rows_s1 is None or chairs_rows_s2 is None: 
   print(""Neutral"") 
elif chairs_rows_s1 == chairs_rows_s2: 
   print(""Entailment"") 
elif chairs_rows_s1 != chairs_rows_s2: 
   print(""Contradiction"")"
"for the fifth grade play, the chairs have been put into 27.0 rows with 16.0 chairs in each row.",433.0 chairs have been put out for the play,contradiction,199,contradiction,"Chairs_s1=16*27
Chairs_put_for_play_s2=433
if Chairs_s1 is None or Chairs_put_for_play_s2 is None:
   print('neutral')
elif Chairs_s1 == Chairs_put_for_play_s2:
   print('Entailment')
elif Chairs_s1 != Chairs_put_for_play_s2:
   print('contradiction')

"
the ferris wheel in paradise park has 14.0 seats and each seat can hold 6.0 people,84.0 people can ride the ferris wheel at the same time,entailment,200,Entailment,"people_can_ride_s1 = 14*6
people_can_ride_s2 = 84

if people_can_ride_s1 is None or people_can_ride_s2 is None:
   print('neutral')

elif people_can_ride_s1 == people_can_ride_s2:
   print('Entailment')

elif people_can_ride_s1 != people_can_ride_s2:
  print('contradiction')"
a garden has 52.0 rows and 15.0 columns of bean plans.,780.0 plants are there in all,entailment,202,Entailment,"garden_plants_s1 = 52 * 15
garden_plants_s2 = 780
 
if garden_plants_s1 is None or garden_plants_s2 is None:
 print('neutral')

elif garden_plants_s1 == garden_plants_s2:
 print('Entailment')

elif garden_plants_s1 != garden_plants_s2:
 print('contradiction')"
a sandbox is 312.0 centimeters long and 146.0 centimeters wide.,the sandbox covers 45552.0 square centimeters of ground,entailment,204,Entailment,"sanbox_cover_s1 = 312*146
sanbox_cover_s2 = 45552

if sanbox_cover_s1 is None or sanbox_cover_s2 is None:
   print('neutral')

elif sanbox_cover_s1 == sanbox_cover_s2:
   print('Entailment')

elif sanbox_cover_s1 != sanbox_cover_s2:
  print('contradiction')"
there are 261.0 fishbowls and each fishbowl has 23.0 fish,there are 5998.0 fish,contradiction,207,contradiction,"total_fish_s1 = 261 * 23
total_fish_s2 = 5998
 
if total_fish_s1 is None or total_fish_s2 is None:
 print('neutral')

elif total_fish_s1 == total_fish_s2:
 print('Entailment')

elif total_fish_s1 != total_fish_s2:
 print('contradiction')"
we ordered 21.0 pizzas and each pizza has 8.0 slices,168.0 slices of pizza are there altogether,entailment,208,Entailment,"pizza_slices_s1 = 21*8
pizza_slices_s2 = 168
    
if pizza_slices_s1 is None or pizza_slices_s2 is None:
   print('neutral')

elif pizza_slices_s1 == pizza_slices_s2:
   print('Entailment')

elif pizza_slices_s1 != pizza_slices_s2:
  print('contradiction')"
we ordered 21.0 pizzas and each pizza has 8.0 slices,164.0 slices of pizza are there altogether,contradiction,209,contradiction,"pizza_slices_s1 = 21*8
pizza_slices_s2 = 164

if pizza_slices_s1 is None or pizza_slices_s2 is None:
   print('neutral')

elif pizza_slices_s1 == pizza_slices_s2:
   print('Entailment')

elif pizza_slices_s1 != pizza_slices_s2:
  print('contradiction')"
there were 150.0 book shelves and each book shelf had 15.0 books,2250.0 books were on the shelves,entailment,210,Entailment,"total_books_s1 = 150*15
total_books_s2 = 2250

if total_books_s1 is None or total_books_s2 is None:
   print('neutral')

elif total_books_s1 == total_books_s2:
   print('Entailment')

elif total_books_s1 != total_books_s2:
  print('contradiction')"
there are 84.0 leaves and there are 139.0 ladybugs on each leaf,11676.0 ladybugs are there in all,entailment,212,Entailment,"ladybugs_s1 = 84*139
ladybugs_s2 = 11676
 
if ladybugs_s1 is None or ladybugs_s2 is None:
 print('neutral')

elif ladybugs_s1 == ladybugs_s2:
 print('Entailment')

elif ladybugs_s1 != ladybugs_s2:
 print('contradiction')"
there are 84.0 leaves and there are 139.0 ladybugs on each leaf,11678.0 ladybugs are there in all,contradiction,213,contradiction,"Lady_bugs_s1=139*84
Lady_bugs_s2=11678
if Lady_bugs_s1 is None or Lady_bugs_s2 is None:
   print('neutral')
elif Lady_bugs_s1 == Lady_bugs_s2:
   print('Entailment')
elif Lady_bugs_s1 != Lady_bugs_s2:
   print('contradiction')
"
there are 544.0 pots and each pot has 32.0 flowers in it,17408.0 flowers are there in all,entailment,214,Entailment,"Flowers_in_each_pot_s1=544*32
Flowers_in_each_pot_s2=17408

if Flowers_in_each_pot_s1 is None or Flowers_in_each_pot_s2 is None:
   print('neutral')
elif Flowers_in_each_pot_s1 == Flowers_in_each_pot_s2:
   print('Entailment')
elif Flowers_in_each_pot_s1 != Flowers_in_each_pot_s2:
   print('contradiction')"
there are 544.0 pots and each pot has 32.0 flowers in it,17410.0 flowers are there in all,contradiction,215,contradiction,"no_of_pots = 544
flowers_per_pots = 32

total_no_flowers_s1 = no_of_pots * flowers_per_pots
total_no_flowers_s2 = 17410

if total_no_flowers_s1 is None or total_no_flowers_s2 is None:
   print('neutral')

elif total_no_flowers_s1 == total_no_flowers_s2:
   print('Entailment')

elif total_no_flowers_s1 != total_no_flowers_s2:
  print('contradiction')"
a candy store has 6.0 boxes of chocolates and each box has 500.0 pieces,3000.0 pieces are there altogether in the boxes,entailment,216,Entailment,"peices_of_choclate_s1 = 6*500
peices_of_choclate_s2 = 3000

if peices_of_choclate_s1 is None or peices_of_choclate_s2 is None:
   print('neutral')

elif peices_of_choclate_s1 == peices_of_choclate_s2:
   print('Entailment')

elif peices_of_choclate_s1 != peices_of_choclate_s2:
  print('contradiction')"
"white t-shirts can be purchased in packages of 6.0, and mom buys 71.0 packages",she will have 422.0 white t-shirts,contradiction,219,contradiction," 
tshirt_in_s1 = 6*71
tshirt_in_s2 = 422

if tshirt_in_s1 is None or tshirt_in_s2 is None:
    print(""neutral"")
elif tshirt_in_s1 == tshirt_in_s2:
    print(""Entailment"")
elif tshirt_in_s1 != tshirt_in_s2:
    print(""contradiction"")"
mr. guzman bought 48.0 doughnuts packed equally into 4.0 boxes.,12.0 doughnuts were in each box,entailment,220,Entailment,"doughnuts_box_s1 = 48/4
doughnuts_box_s2 = 12
 
if doughnuts_box_s1 is None or doughnuts_box_s2 is None:
 print('neutral')

elif doughnuts_box_s1 == doughnuts_box_s2:
 print('Entailment')

elif doughnuts_box_s1 != doughnuts_box_s2:
 print('contradiction')"
"there were 3409.0 pieces of candy in a jar, and 145.0 pieces were red and the rest were blue",3264.0 candy pieces were blue,entailment,222,Entailment,"Pieces_of_candy_s1 = 3409-145
Pieces_of_candy_s2 = 3264

if Pieces_of_candy_s1 is None or Pieces_of_candy_s2 is None:
   print('neutral')

elif Pieces_of_candy_s1 == Pieces_of_candy_s2:
   print('Entailment')

elif Pieces_of_candy_s1 != Pieces_of_candy_s2:
  print('contradiction')"
"there were 3409.0 pieces of candy in a jar, and 145.0 pieces were red and the rest were blue",3260.0 candy pieces were blue,contradiction,223,contradiction,"blue_candies_s1 = 2409-145
blue_candies_s2 = 3260

if blue_candies_s1 is None or blue_candies_s2 is None:
   print('neutral')

elif blue_candies_s1 == blue_candies_s2:
   print('Entailment')

elif blue_candies_s1 != blue_candies_s2:
  print('contradiction')
"
third-grade students went to a concert in 8.0 buses and each bus took 45.0 students,360.0 students went to the concert,entailment,224,Entailment,"students_in_concert_s1 = 8*45
students_in_concert_s2 = 360

if students_in_concert_s1 is None or students_in_concert_s2 is None:
    print(""Neutral"")
elif students_in_concert_s1 == students_in_concert_s2 :
    print(""Entailment"")
elif students_in_concert_s1 != students_in_concert_s2 :
    print(""Contradiction"")"
third-grade students went to a concert in 8.0 buses and each bus took 45.0 students,363.0 students went to the concert,contradiction,225,contradiction,"student_concert_s1 = 8*45
student_concert_s2 = 363
    
if student_concert_s1 is None or student_concert_s2 is None:
   print('neutral')

elif student_concert_s1 == student_concert_s2:
   print('Entailment')

elif student_concert_s1 != student_concert_s2:
  print('contradiction')
"
6.0 students were sitting at each table in the lunchroom and there are 34.0 tables,202.0 students were sitting in the lunchroom,contradiction,227,contradiction,"Students_s1=6*34
Students_s2=202
if Students_s1 is None or Students_s2 is None:
   print('neutral')
elif Students_s1 == Students_s2:
   print('Entailment')
elif Students_s1 != Students_s2:
   print('contradiction')
"
the farmer had 127.0 apples and he gave 88.0 apples to his neighbor,he has 35.0 apples now,contradiction,229,contradiction,"farmer_apples_s1=127-88
farmer_left_s1=35
if farmer_apples_s1 is None or farmer_left_s1 is None:
   print('neutral')
elif farmer_apples_s1 == farmer_left_s1:
   print('Entailment')
elif farmer_apples_s1 != farmer_left_s1:
   print('contradiction')
"
lucy has an aquarium with 212.0 fish and she wants to buy 68.0 more fish,lucy would have 284.0 fish then,contradiction,231,contradiction,"Lucy_fish_s1 = 212+68
Lucy_fish_s2 = 284

if Lucy_fish_s1 is None or Lucy_fish_s2 is None:
   print('neutral')

elif Lucy_fish_s1 == Lucy_fish_s2:
   print('Entailment')

elif Lucy_fish_s1 != Lucy_fish_s2:
  print('contradiction')"
a pet supply store has 600.0 bags of dog food and 327.0 bags of cat food.,273.0 more bags of dog food are there than cat food,entailment,232,Entailment,"bogs_of_dog_food_s1 = 600
bogs_of_dog_food_s2 = 273

if bogs_of_dog_food_s1 is None or bogs_of_dog_food_s2 is None:
   print('neutral')

elif bogs_of_dog_food_s1 > bogs_of_dog_food_s2:
   print('Entailment')

elif bogs_of_dog_food_s1 != bogs_of_dog_food_s2:
  print('contradiction')"
a pet supply store has 600.0 bags of dog food and 327.0 bags of cat food.,271.0 more bags of dog food are there than cat food,contradiction,233,contradiction,"bag_of_dog_food_s1 = 600+327
bag_of_dog_food_s2 = 0

if bag_of_dog_food_s1 is None or bag_of_dog_food_s2 is None:
   print('neutral')

elif bag_of_dog_food_s1 == bag_of_dog_food_s2:
   print('Entailment')

elif bag_of_dog_food_s1 != bag_of_dog_food_s2:
  print('contradiction')"
532.0 people are watching a movie in a theater and the theater has 750.0 seats,218.0 seats are empty in the theater,entailment,234,Entailment,"
people_watching_movie_s1 = 750-532
people_watching_movie_s2 = 218

if people_watching_movie_s1 is None or people_watching_movie_s2 is None:
   print('neutral')

elif people_watching_movie_s1 == people_watching_movie_s2:
   print('Entailment')

elif people_watching_movie_s1 != people_watching_movie_s2:
  print('contradiction')"
532.0 people are watching a movie in a theater and the theater has 750.0 seats,219.0 seats are empty in the theater,contradiction,235,contradiction,"empty_seats_s1 = 750 - 532
empty_seats_s2 = 219
 
if empty_seats_s1 is None or empty_seats_s2 is None:
 print('neutral')

elif empty_seats_s1 == empty_seats_s2:
 print('Entailment')

elif empty_seats_s1 != empty_seats_s2:
 print('contradiction')"
1035.0 pounds of oranges are in 45.0 bags,each bag contains 23.0 pounds of oranges,entailment,236,Entailment,"quantity_of_oranfge_s1 = 1035/45
quantity_of_oranfge_s2 = 23

if quantity_of_oranfge_s1 is None or quantity_of_oranfge_s2 is None:
    print(""Neutral"")
elif quantity_of_oranfge_s1 == quantity_of_oranfge_s2 :
    print(""Entailment"")
elif quantity_of_oranfge_s1 != quantity_of_oranfge_s2 :
    print(""Contradiction"")"
1038.0 pounds of oranges are in 45.0 bags,each bag contains 23.0 pounds of oranges,contradiction,237,contradiction,"oranges_bag_s1 = 1038/45
oranges_bag_s2 = 23
    
if oranges_bag_s1 is None or oranges_bag_s2 is None:
   print('neutral')

elif oranges_bag_s1 == oranges_bag_s2:
   print('Entailment')

elif oranges_bag_s1 != oranges_bag_s2:
  print('contradiction')"
"you are reading a book with 120.0 pages, and you want to read the same number of pages each night",you would have 12.0 pages to read each night to finish in 10.0 days,entailment,238,Entailment,"total_pages_book_in_s1 = 120
total_pages_book_in_s2 = 12*10

if total_pages_book_in_s1 is None or total_pages_book_in_s2 is None:
    print(""neutral"")
elif (total_pages_book_in_s1 == total_pages_book_in_s2):
    print(""Entailment"")
elif total_pages_book_in_s1 != total_pages_book_in_s2:
    print(""contradiction"")"
"you are reading a book with 120.0 pages, and you want to read the same number of pages each night",you would have 9.0 pages to read each night to finish in 10.0 days,contradiction,239,contradiction,"pages_read_s1 = 120
pages_read_s2 = 10*9

if pages_read_s1 is None or pages_read_s2 is None:
   print('neutral')

elif pages_read_s1 == pages_read_s2:
   print('Entailment')

elif pages_read_s1 != pages_read_s2:
  print('contradiction')"
a cereal box holds 18.0 cups of cereal and each serving is 2.0 cups,9.0 servings are in the whole box,entailment,240,Entailment,"Cereal_box_s1=18/2
servings_in_box=9
if Cereal_box_s1 is None or servings_in_box is None:
   print('neutral')
elif Cereal_box_s1 == servings_in_box:
   print('Entailment')
elif Cereal_box_s1 != servings_in_box:
   print('contradiction')"
a box of books weighs 42.0 pounds and each book weighs 3.0 pounds,14.0 books are there in the box,entailment,242,Entailment,"book_in_s1 = 42/3
book_in_s2 = 14

if book_in_s1 is None or book_in_s2 is None:
    print(""neutral"")
elif (book_in_s1 == book_in_s2):
    print(""Entailment"")
elif book_in_s1 != book_in_s2:
    print(""contradiction"")"
a box of books weighs 42.0 pounds and each book weighs 3.0 pounds,12.0 books are there in the box,contradiction,243,contradiction,"books_in_s1 = 42/3
books_in_s2 =12


if books_in_s1 is None or books_in_s2 is None:
    print(""neutral"")
elif books_in_s1 == books_in_s2:
    print(""Entailment"")
elif books_in_s1 != books_in_s2:
    print(""contradiction"")"
"sue’s mother made 75.0 cookies and she put the cookies in bags, with 3.0 cookies in each bag",she could fill up 25.0 bags,entailment,244,Entailment,"cookies_s1=75/3
Fillup_bags=25
if cookies_s1 is None or Fillup_bags is None:
   print('neutral')
elif cookies_s1 == Fillup_bags:
   print('Entailment')
elif cookies_s1 != Fillup_bags:
   print('contradiction')
"
"sue’s mother made 75.0 cookies and she put the cookies in bags, with 3.0 cookies in each bag",she could fill up 20.0 bags,contradiction,245,contradiction,"cookies_bag_s1 = 75 / 3
cookies_bag_s2 = 20
 
if cookies_bag_s1 is None or cookies_bag_s2 is None:
 print('neutral')

elif cookies_bag_s1 == cookies_bag_s2:
 print('Entailment')

elif cookies_bag_s1 != cookies_bag_s2:
 print('contradiction')"
a perfect score is 21.0 points.,you would have 63.0 points after 3.0 perfect games in a row,entailment,246,Entailment,"perfect_score_s1 = 21
perfect_score_s2 = 63/3
    
if perfect_score_s1 is None or perfect_score_s2 is None:
   print('neutral')

elif perfect_score_s1 == perfect_score_s2:
   print('Entailment')

elif perfect_score_s1 != perfect_score_s2:
  print('contradiction')"
there are 14240.0 books in a library and they are arranged on shelves that hold 8.0 books each,1780.0 shelves are in the library,entailment,250,Entailment,"books_shelves_s1 = 14240/8
books_shelves_s2 = 1780

if books_shelves_s1 is None or books_shelves_s2 is None:
   print('neutral')

elif books_shelves_s1 == books_shelves_s2:
   print('Entailment')

elif books_shelves_s1 != books_shelves_s2:
  print('contradiction')"
there are 14240.0 books in a library and they are arranged on shelves that hold 8.0 books each,1779.0 shelves are in the library,contradiction,251,contradiction,"shelves_in_library_s1 = 14240/8
shelves_in_library_s2 = 1779

if shelves_in_library_s1 is None or shelves_in_library_s2 is None:
   print('neutral')

elif shelves_in_library_s1 == shelves_in_library_s2:
   print('Entailment')

elif shelves_in_library_s1 != shelves_in_library_s2:
  print('contradiction')"
"jazmin had 1209.0 dolls and geraldine had 2186.0 dolls, and they put their dolls together",they would have 3395.0 dolls,entailment,252,Entailment,"total_dolls_s1 = 1209+2186
total_dolls_s2 = 3395

if total_dolls_s1 is None or total_dolls_s2 is None:
   print(""Neutral"")
elif total_dolls_s1 == total_dolls_s2 :
  print(""Entailment"")
elif total_dolls_s1 != total_dolls_s2 :
  print(""Contradiction"")"
"jazmin had 1209.0 dolls and geraldine had 2186.0 dolls, and they put their dolls together",they would have 3397.0 dolls,contradiction,253,contradiction,"total_dolls_s1 = 1209+2186
total_dolls_s2 = 3397

if total_dolls_s1 is None or total_dolls_s2 is None:
   print('neutral')

elif total_dolls_s1 == total_dolls_s2:
   print('Entailment')

elif total_dolls_s1 != total_dolls_s2:
  print('contradiction')"
jorge scored 156.0 goals playing soccer last season and this season he scored 187.0 goals,the total number of goals jorge scored is 343.0,entailment,254,Entailment,"Jorge_goals_s1=156+187
Jorge_total_goals_s2=343
if Jorge_goals_s1 is None or Jorge_total_goals_s2 is None:
    print(""neutral"")
elif Jorge_goals_s1 == Jorge_total_goals_s2:
    print(""Entailment"")
elif Jorge_goals_s1 != Jorge_total_goals_s2:
    print(""contradiction"")

"
jorge scored 156.0 goals playing soccer last season and this season he scored 187.0 goals,the total number of goals jorge scored is 341.0,contradiction,255,contradiction,"total_scored_s1 = 156+187
total_scored_s2 = 341

if total_scored_s1 is None or total_scored_s2 is None:
   print('neutral')

elif total_scored_s1 == total_scored_s2:
   print('Entailment')

elif total_scored_s1 != total_scored_s2:
  print('contradiction')"
ceasar needs to read a 563.0 page book for school and he has already read 147.0 pages,ceasar has 416.0 pages left,entailment,256,Entailment,"cesar_reads_s1 = 563 - 147
cesar_reads_s2 = 416
 
if cesar_reads_s1 is None or cesar_reads_s2 is None:
 print('neutral')

elif cesar_reads_s1 == cesar_reads_s2:
 print('Entailment')

elif cesar_reads_s1 != cesar_reads_s2:
 print('contradiction')"
ceasar needs to read a 563.0 page book for school and he has already read 147.0 pages,ceasar has 419.0 pages left,contradiction,257,contradiction,"pages_s1 = 563-147
pages_s2 = 419
    
if pages_s1 is None or pages_s2 is None:
   print('neutral')

elif pages_s1 == pages_s2:
   print('Entailment')

elif pages_s1 != pages_s2:
  print('contradiction')"
darius drove 679.0 miles to visit his grandmother and julia drove 998.0 miles to visit her grandmother,the total number of miles darius and julia drove is 1672.0,contradiction,259,contradiction,"drove_miles_to_visit_s1 = 679 + 998
drove_miles_to_visit_s2 = 1672

if drove_miles_to_visit_s1 is None or drove_miles_to_visit_s2 is None:
    print(""Neutral"")
elif drove_miles_to_visit_s1 == drove_miles_to_visit_s2:
    print(""Entailment"")
elif drove_miles_to_visit_s1 != drove_miles_to_visit_s2:
    print(""Contradiction"")"
isabel bought 900.0 pieces of paper and she used 156.0 pieces of the paper,she has 744.0 pieces of paper left,entailment,260,Entailment,"paper_pieces_s1 = 900-156
paper_pieces_s2 = 744

if paper_pieces_s1 is None or paper_pieces_s2 is None:
   print('neutral')

elif paper_pieces_s1 == paper_pieces_s2:
   print('Entailment')

elif paper_pieces_s1 != paper_pieces_s2:
  print('contradiction')"
isabel bought 900.0 pieces of paper and she used 156.0 pieces of the paper,she has 745.0 pieces of paper left,contradiction,261,contradiction,"isabel_paper_s1 = 900-156
isabel_paper_s2 = 745
 
if isabel_paper_s1 is None or isabel_paper_s2 is None:
 print('neutral')

elif isabel_paper_s1 == isabel_paper_s2:
 print('Entailment')

elif isabel_paper_s1 != isabel_paper_s2:
 print('contradiction')"
"mrs. hilt impressed 2436.0 fans at the basketball game on friday, and the fans were seated in equal groups on 3.0 sets of bleachers",812.0 fans were on each set,entailment,262,Entailment,"fans_each_set_s1 = 2436/3
fans_each_set_s2 = 812

if fans_each_set_s1 is None or fans_each_set_s2 is None:
   print('neutral')

elif fans_each_set_s1 == fans_each_set_s2:
   print('Entailment')

elif fans_each_set_s1 != fans_each_set_s2:
  print('contradiction')
"
"mrs. hilt impressed 2436.0 fans at the basketball game on friday, and the fans were seated in equal groups on 3.0 sets of bleachers",814.0 fans were on each set,contradiction,263,contradiction,"total_number_of_bleaches_s1 = 2436 / 3
total_number_of_bleaches_s2 = 10


if total_number_of_bleaches_s1 is None or total_number_of_bleaches_s2 is None:
    print(""Neutral"")
elif total_number_of_bleaches_s1 == total_number_of_bleaches_s2 :
    print(""Entailment"")
elif total_number_of_bleaches_s1 != total_number_of_bleaches_s2 :
    print(""Contradiction"")"
a pet store had 13.0 siamese cats and 5.0 house cats and during a sale they sold 10.0 cats,they has 8.0 cats left,entailment,264,Entailment,"cats_in_s1 = 13+5-10
cats_in_s2 = 8


if cats_in_s1 is None or cats_in_s2 is None:
    print(""neutral"")
elif (cats_in_s1 == cats_in_s2):
    print(""Entailment"")
elif cats_in_s1 != cats_in_s2:
    print(""contradiction"")"
a pet store had 13.0 siamese cats and 5.0 house cats and during a sale they sold 10.0 cats,they has 12.0 cats left,contradiction,265,contradiction,"quantity_of_grapes_andrew_purchased_s1 = 14
quantity_of_grapes_andrew_purchased_s2 = 0

if quantity_of_grapes_andrew_purchased_s1 is None or quantity_of_grapes_andrew_purchased_s2 is None:
   print('neutral')

elif quantity_of_grapes_andrew_purchased_s1 == quantity_of_grapes_andrew_purchased_s2:
   print('Entailment')

elif quantity_of_grapes_andrew_purchased_s1 != quantity_of_grapes_andrew_purchased_s2:
  print('contradiction')
"
"amy had 4.0 music files and 21.0 video files on her flash drive, and she deleted 23.0 of the files",2.0 files were still on her flash drive,entailment,266,Entailment,"Amy_delated_s1=21+4-23
Amy_still_here_s2=2
if Amy_delated_s1 is None or Amy_still_here_s2 is None:
   print('neutral')
elif Amy_delated_s1 == Amy_still_here_s2:
   print('Entailment')
elif Amy_delated_s1 != Amy_still_here_s2:
   print('contradiction')








"
"amy had 4.0 music files and 21.0 video files on her flash drive, and she deleted 23.0 of the files",0.0 files were still on her flash drive,contradiction,267,contradiction,"video_files_s1 = 4+21-23
video_files_s2 = 0

if video_files_s1 is None or video_files_s2 is None:
   print('neutral')

elif video_files_s1 == video_files_s2:
   print('Entailment')

elif video_files_s1 != video_files_s2:
  print('contradiction')"
"for halloween faye scored 47.0 pieces of candy and she ate 25.0 pieces the first night, and then her sister gave her 40.0 more pieces",faye has 62.0 pieces of candy now,entailment,270,Entailment,"Pieces_of_candy_s1=47+40-25
Pieces_of_candy_s2=62
if Pieces_of_candy_s1 is None or Pieces_of_candy_s2 is None:
   print('neutral')
elif Pieces_of_candy_s1 == Pieces_of_candy_s2:
   print('Entailment')
elif Pieces_of_candy_s1 != Pieces_of_candy_s2:
   print('contradiction')
"
"for halloween faye scored 47.0 pieces of candy and she ate 25.0 pieces the first night, and then her sister gave her 40.0 more pieces",faye has 65.0 pieces of candy now,contradiction,271,contradiction,"Pieces_of_candy_s1=47-25+40
Pieces_of_candy_s2=65
if Pieces_of_candy_s1 is None or Pieces_of_candy_s2 is None:
   print('neutral')
elif Pieces_of_candy_s1 == Pieces_of_candy_s2:
   print('Entailment')
elif Pieces_of_candy_s1 != Pieces_of_candy_s2:
   print('contradiction')
"
"in fourth grade there were 10.0 students at the start of the year and during the year, 4.0 students left, and 42.0 new students came to school",48.0 students were in fourth grade at the end,entailment,272,Entailment,"Students_s1=10-4+42
Students_s2=48
if Students_s1 is None or Students_s2 is None:
   print('neutral')
elif Students_s1 == Students_s2:
   print('Entailment')
elif Students_s1 != Students_s2:
   print('contradiction')
"
"a florist had 37.0 roses, and she sold 16.0 of them and then later picked 19.0 more",she would have 40.0 roses,entailment,274,Entailment,"floris_roses_s1 = 37 - 16 + 19
floris_roses_s2 = 40
 
if floris_roses_s1 is None or floris_roses_s2 is None:
 print('neutral')

elif floris_roses_s1 == floris_roses_s2:
 print('Entailment')

elif floris_roses_s1 != floris_roses_s2:
 print('contradiction')"
